input_text,product,quantity,price_satuan,pattern
"kak mau sebotol itaewon mozzy chicken xxl sama 1 ayam penyet nasi ya kak [SEP] siap kak, itaewon mozzy chicken xxl 74rb dan ayam penyet nasi rp53rb, jadi total 127k ya",itaewon mozzy chicken xxl & ayam penyet nasi,sebotol & 1,-1,4
mau 1 es teh oolong menantea pedes mampus dong kak [SEP] es teh oolong menantea 52k ya kak jadi 52 ribu,es teh oolong menantea,1,52000,3
minta dua tahu bulat gak pake bawang nih [SEP] baik kak,tahu bulat,dua,-1,1
"pesan pentolbakso setengah porsi dan bakso kuah satu porsi [SEP] oke kak pentolbakso setengah dan bakso kuah satu, totalnya 62rb",pentolbakso & bakso kuah,setengah & satu,-1,4
tea jus lemon 1 bungkus ya [SEP] noted kak tea jus lemon rp42rb per porsi totalnya 42rb,tea jus lemon,1,42000,1
pesen ice kopi chocolate nya 5 porsi,ice kopi chocolate,5,-1,2
"pesan segelas pizza molen chicken 10 ifu mie kuah nih [SEP] baik kak, segelas pizza molen chicken (47k) + 10 ifu mie kuah (4.000) = rp51rb ya",pizza molen chicken & ifu mie kuah,segelas & 10,-1,4
kk fried chicken  5 nih [SEP] oke noted,fried chicken,5,-1,1
minta sebungkus mie pangsit pedes mampus [SEP] siap kak mie pangsit 5rb per porsi total 5k ya,mie pangsit,sebungkus,5000,1
mau 4 nasi perkedel dibungkus budget rp50rb dong [SEP] siap nasi perkedel rp50rb totalnya rp 50.000 kak,nasi perkedel,4,50000,2
bg sebungkus es kopi susu mint anget aja nih [SEP] noted kak es kopi susu mint 66k per porsi totalnya 66.000,es kopi susu mint,sebungkus,66000,2
"sop kuda sumbawa seporsi bungkus dan 2 cake meses premium ya [SEP] oke kak sop kuda sumbawa seporsi dan cake meses premium 2, totalnya rp103rb",sop kuda sumbawa & cake meses premium,seporsi & 2,-1,4
minta 2 taro latte dingin pedes mampus kak [SEP] oke taro latte dingin harga rp 38.000 total rp 38.000 ya kak,taro latte dingin,2,38000,2
mau bakso besar jumlahnya 1 nih [SEP] noted kak bakso besar 4 ribu per porsi totalnya 4 ribu,bakso besar,1,4000,1
order onigiri spicy chicken mayo level dewa setengah ya kak [SEP] oke noted,onigiri spicy chicken mayo,setengah,-1,1
"mau seporsi ayam penyet tanpa nasi sama segelas kopi susu baileys ya [SEP] noted kak ayam penyet tanpa nasi seporsi porsi 9.000 sama kopi susu baileys segelas porsi rp 72.000, total rp 81.000",ayam penyet tanpa nasi & kopi susu baileys,seporsi & segelas,-1,4
mau nasi telor omahan sambal matah jumlahnya setengah nih [SEP] siap kak nasi telor omahan sambal matah 55k per porsi total 55k ya,nasi telor omahan sambal matah,setengah,55000,3
"mas pesen 4 roti daging ayam dan 6 es teh nih [SEP] siap kak, roti daging ayam 19 ribu dan es teh 68rb, jadi total 87.000 ya",roti daging ayam & es teh,4 & 6,-1,4
3 nasi pecel nganjuk telur dibungkus nih [SEP] noted kak nasi pecel nganjuk telur 9 ribu per porsi totalnya 9 ribu,nasi pecel nganjuk telur,3,9000,1
mau dua nasi ayam krengsengan reguler ya [SEP] oke nasi ayam krengsengan reguler hrg 3 ribu total rp3rb ya kak,nasi ayam krengsengan reguler,dua,3000,3
"mas ayam goreng sambal nagih segelas bungkus, beneran rp 75.000 kan ya [SEP] oke ayam goreng sambal nagih harga rp 75.000 total rp 75.000 ya kak",ayam goreng sambal nagih,segelas,75000,2
cilok kuah original frozen tiga piring bungkus ya pak [SEP] noted kak cilok kuah original frozen 43k per porsi totalnya rp 43.000,cilok kuah original frozen,tiga piring,43000,2
bang nasi rawon sapi makan sini 9 dong [SEP] nasi rawon sapi rp53rb ya kak jadi 53 ribu,nasi rawon sapi,9,53000,2
nmo satu chicken ramen dipacking dong kak [SEP] siap chicken ramen 27k totalnya rp 27.000 kak,chicken ramen,satu,27000,3
8 nasi krengsengan spesial esnya dikit aja kak [SEP] baik kak nasi krengsengan spesial 20 ribu satuan totalnya rp 20.000,nasi krengsengan spesial,8,20000,1
"bg sei ayam raja rempah 9 sama sop buah 6 nih [SEP] baik kak, 9 sei ayam raja rempah (58 ribu) + 6 sop buah (28.000) = rp 86.000 ya",sei ayam raja rempah & sop buah,9 & 6,-1,4
"bg chicken original double steak 6 bungkus, beneran 70.000 kan kak [SEP] siap kak chicken original double steak 70.000 per porsi total 70 ribu ya",chicken original double steak,6,70000,2
mao mie aceh kepiting jumlahnya tiga piring [SEP] baik kak mie aceh kepiting 3rb satuan totalnya rp3rb,mie aceh kepiting,tiga piring,3000,3
beli dua kopi sadis milo cincau gak pake bawang kak [SEP] oke kak kopi sadis milo cincau harganya rp24rb totalnya rp24rb,kopi sadis milo cincau,dua,24000,2
kak mau order 2 bebek penyet pedes mampus nih [SEP] siap bebek penyet 52k totalnya 52k kak,bebek penyet,2,52000,1
setengah mie badai level l dibungkus ya [SEP] oke mie badai level l harga 5k total 5 ribu ya kak,mie badai level l,setengah,5000,2
"order tiga piring tahu bakso original frozen, terus nasi goreng tahu tabalik nya setengah ya [SEP] noted kak tahu bakso original frozen tiga piring porsi rp70rb sama nasi goreng tahu tabalik setengah porsi rp26rb, total rp96rb",tahu bakso original frozen & nasi goreng tahu tabalik,tiga piring & setengah,-1,4
"pak pesen 3 mie hun nyemek daging dan 8 nasi ayam sambal ijo barokah dong kak [SEP] baik kak, 3 mie hun nyemek daging (10.000) + 8 nasi ayam sambal ijo barokah (rp 9.000) = 19rb ya",mie hun nyemek daging & nasi ayam sambal ijo barokah,3 & 8,-1,4
minta 6 empal telor penyet level dewa dong kak [SEP] oke kak empal telor penyet harganya 47.000 totalnya 47k,empal telor penyet,6,47000,3
nbeli 2 nasi ayam laos level dewa ya kak [SEP] siap nasi ayam laos 14.000 totalnya 14k kak,nasi ayam laos,2,14000,3
pesen soto ayam nya satu porsi kak [SEP] noted kak soto ayam rp 69.000 per porsi totalnya rp69rb,soto ayam,satu,69000,2
"mau 10 bakso kriuk sama 8 nasi putih ya [SEP] baik kak, 10 bakso kriuk (rp 18.000) + 8 nasi putih (rp 30.000) = rp 48.000 ya",bakso kriuk & nasi putih,10 & 8,-1,4
nasi goreng merah jumbo segelas bungkus ya kk [SEP] noted kak nasi goreng merah jumbo rp68rb per porsi totalnya 68 ribu,nasi goreng merah jumbo,segelas,68000,1
nasi goreng merah jumbo sebotol bungkus ya bang [SEP] oke kak nasi goreng merah jumbo harganya 57.000 totalnya rp 57.000,nasi goreng merah jumbo,sebotol,57000,2
mau dua bakso dibungkus nih [SEP] siap bakso 42rb totalnya 42k kak,bakso,dua,42000,1
bg 3 ifu mie kuah pedes mampus kak [SEP] oke kak ifu mie kuah harganya rp 64.000 totalnya rp64rb,ifu mie kuah,3,64000,1
kak mau order tiga piring brownies sekat besar level dewa nih [SEP] oke kak brownies sekat besar harganya rp29rb totalnya 29k,brownies sekat besar,tiga piring,29000,1
sebotol nasi goreng dimsum ayam gak pake bawang kak [SEP] siap nasi goreng dimsum ayam rp32rb totalnya rp 32.000 kak,nasi goreng dimsum ayam,sebotol,32000,1
"nasi tauco udang pete satu bungkus, beneran 10.000 kan dong [SEP] siap nasi tauco udang pete 10.000 totalnya rp 10.000 kak",nasi tauco udang pete,satu,10000,1
mas order cajun chicken omu  9 kak [SEP] noted kak ditunggu ya,cajun chicken omu,9,-1,3
tiga piring bakso keju urat pedes mampus ya kak [SEP] noted kak bakso keju urat 48 ribu per porsi totalnya 48 rb,bakso keju urat,tiga piring,48000,3
beli sebotol tahu susu original makan sini nih [SEP] noted kak tahu susu original 27 ribu per porsi totalnya 27 ribu,tahu susu original,sebotol,27000,2
"bebek penyet sambal terasi 6 bungkus dan 6 sambal goreng udang dong [SEP] noted kak bebek penyet sambal terasi 6 porsi rp 47.000 sama sambal goreng udang 6 porsi 38 ribu, total 85 ribu",bebek penyet sambal terasi & sambal goreng udang,6 & 6,-1,4
minta 6 keripik bayam pedes mampus ya [SEP] noted kak keripik bayam 17k per porsi totalnya 17rb,keripik bayam,6,17000,2
nasi udang tepung penyet 4 bungkus ya bg [SEP] oke kak nasi udang tepung penyet harganya rp 43.000 totalnya 43.000,nasi udang tepung penyet,4,43000,2
jus jambu merah sebotol bungkus ya [SEP] oke jus jambu merah harga rp70rb total 70rb ya kak,jus jambu merah,sebotol,70000,1
mau seporsi nasi non kolesterol esnya dikit aja budget rp11rb ya kak [SEP] baik kak nasi non kolesterol rp11rb satuan totalnya 11k,nasi non kolesterol,seporsi,11000,1
mau satu nasi penyet wong soeroboyo anget aja ya kak [SEP] siap nasi penyet wong soeroboyo rp3rb totalnya 3rb kak,nasi penyet wong soeroboyo,satu,3000,1
pesan setengah rice box chicken fire anget aja ya [SEP] siap kak rice box chicken fire 27.000 per porsi total 27.000 ya,rice box chicken fire,setengah,27000,2
mau bakso gareng jumlahnya setengah dong [SEP] bakso gareng 69.000 ya kak jadi rp 69.000,bakso gareng,setengah,69000,1
mau nasi kotak dendeng brekele jumlahnya 6 ya [SEP] noted kak ditunggu ya,nasi kotak dendeng brekele,6,-1,3
nasi sayur telur asin 8 bungkus ya mbak [SEP] baik kak nasi sayur telur asin 63.000 satuan totalnya 63k,nasi sayur telur asin,8,63000,1
"mas sei ayam saus telur asin sebotol sama tea jus lemon 6 dong [SEP] noted kak sei ayam saus telur asin sebotol porsi rp 8.000 sama tea jus lemon 6 porsi rp 54.000, total 62rb",sei ayam saus telur asin & tea jus lemon,sebotol & 6,-1,4
segelas chicken donburi dibungkus ya kak [SEP] noted kak chicken donburi 61 ribu per porsi totalnya rp61rb,chicken donburi,segelas,61000,2
kak mau order sebotol nasi goreng semur daging esnya dikit aja nih [SEP] siap nasi goreng semur daging 4rb totalnya rp4rb kak,nasi goreng semur daging,sebotol,4000,2
minta seporsi nasi nila asam manis  nih [SEP] oke kak nasi nila asam manis harganya 26 ribu totalnya rp 26.000,nasi nila asam manis,seporsi,26000,2
pesen hot drink teh tarik nya 5 porsi dong [SEP] siyaap kak hot drink teh tarik 50 rbuan per porsi ttl 50.000 ya,hot drink teh tarik,5,50000,3
kak mauk order sebotol penyetan bebek nasi anget aja kak [SEP] baik kak penyetan bebek nasi 13 ribu satuan totalnya 13.000,penyetan bebek nasi,sebotol,13000,3
"pesan dua es chocolatos coklat 6 nasi penyetan ikan asap dong [SEP] oke kak es chocolatos coklat dua dan nasi penyetan ikan asap 6, totalnya 96 ribu",es chocolatos coklat & nasi penyetan ikan asap,dua & 6,-1,4
beli 9 kebab ayam besar dibungkus ya [SEP] siap kak kebab ayam besar 64rb per porsi total 64rb ya,kebab ayam besar,9,64000,1
pesen kacang kedelai goreng nya 8 porsi [SEP] noted kak kacang kedelai goreng 10 ribu per porsi totalnya 10k,kacang kedelai goreng,8,10000,2
mbak ayam penyet jumbo nasi esnya dikit aja setengah dong kak [SEP] siap ayam penyet jumbo nasi 10.000 totalnya 10 ribu kak,ayam penyet jumbo nasi,setengah,10000,2
toping bakso seporsi bungkus ya mas [SEP] toping bakso 28.000 ya kak jadi rp 28.000,toping bakso,seporsi,28000,1
beli tiga piring es cendol ceria makan sini dong kak [SEP] oke es cendol ceria harga rp31rb total 31.000 ya kak,es cendol ceria,tiga piring,31000,2
segelas bakso kuah makan sini ya [SEP] baik kak,bakso kuah,segelas,-1,1
beli 5 bursay burger sapi ayam dibungkus kak [SEP] siap kak bursay burger sapi ayam rp 69.000 per porsi total 69rb ya,bursay burger sapi ayam,5,69000,2
mau 10 indomie rendang kribo esnya dikit aja budget rp 34.000 [SEP] siap indomie rendang kribo rp 34.000 totalnya 34 ribu kak,indomie rendang kribo,10,34000,1
bisa pesan setengah ayam betutu dibungkus [SEP] siap ayam betutu rp 8.000 totalnya rp 8.000 kak,ayam betutu,setengah,8000,1
keju coklat susu segelas bungkus ya mas [SEP] oke kak keju coklat susu harganya 32k totalnya 32 ribu,keju coklat susu,segelas,32000,1
bu mau pesen 10 ayam ras penyet madiun esnya dikit aja nih [SEP] noted kak ayam ras penyet madiun rp12rb per porsi totalnya rp 12.000,ayam ras penyet madiun,10,12000,1
pesen crispy chicken bbq nya segelas porsi [SEP] oke crispy chicken bbq harga 46 ribu total rp 46.000 ya kak,crispy chicken bbq,segelas,46000,2
kak mau order 2 bakso super pedas sedang nih [SEP] siap bakso super rp66rb totalnya 66 ribu kak,bakso super,2,66000,2
pesan 4 wedang ronde pedes mampus ya [SEP] noted kak ditunggu ya,wedang ronde,4,-1,2
mau nasi ayam geprek mozarella jumlahnya 2 kak [SEP] siap kak nasi ayam geprek mozarella 54k per porsi total 54k ya,nasi ayam geprek mozarella,2,54000,2
"kak hazellnut latte 2 bungkus, beneran 66rb kan ya kak [SEP] siap kak hazellnut latte 66rb per porsi total rp66rb ya",hazellnut latte,2,66000,1
bang order aneka jus makan sini 10 [SEP] oke kak pesanannya masuk ya,aneka jus,10,-1,2
mbak order brownies cheese dibungkus segelas,brownies cheese,segelas,-1,1
bu nasi kotak ayam goreng esnya dikit aja dua dong kak [SEP] oke siap kak,nasi kotak ayam goreng,dua,-1,1
mbak order tokyo dolce coffee latte dibungkus setengah ya [SEP] siap tokyo dolce coffee latte rp49rb totalnya 49 ribu kak,tokyo dolce coffee latte,setengah,49000,1
indomie kuah telur setengah bungkus ya bg [SEP] indomie kuah telur rp 73.000 ya kak jadi 73 ribu,indomie kuah telur,setengah,73000,2
9 fries cheesy level dewa kak [SEP] siapp kak fries cheesy 29.000 per porsi ttl 29 ribu ya,fries cheesy,9,29000,3
beli sebotol nasi pecel bledex pedes mampus ya kak [SEP] siap kak nasi pecel bledex rp44rb per porsi total rp44rb ya,nasi pecel bledex,sebotol,44000,2
sebungkus nasi pecel gak pake bawang ya [SEP] noted kak nasi pecel rp36rb per porsi totalnya 36.000,nasi pecel,sebungkus,36000,1
pesan satu french fries sei anget aja dong [SEP] siap kak,french fries sei,satu,-1,3
mau tiga piring chicken mamba pedes mampus budget 11rb kak [SEP] siap kak chicken mamba 11rb per porsi total rp11rb ya,chicken mamba,tiga piring,11000,2
mau fries cheesy jumlahnya 4 kak [SEP] fries cheesy 71 ribu ya kak jadi 71 ribu,fries cheesy,4,71000,1
super telor ayam makan sini 4 kak [SEP] super telor ayam 20 ribu ya kak jadi 20rb,super telor ayam,4,20000,1
mau seporsi ayam saos lemon level dewa budget 8.000 nih [SEP] baik kak ayam saos lemon 8.000 satuan totalnya 8rb,ayam saos lemon,seporsi,8000,3
kak mau pesen 7 nasi gorang seafood pedas sedang kak [SEP] siap nasi gorang seafood rp65rb totalnya 65 ribu kak,nasi gorang seafood,7,65000,2
"kak mau 7 es arang susu krim sama 1 red velvet latte ya kak [SEP] siap kak, es arang susu krim 68k dan red velvet latte 31.000, jadi total rp 99.000 ya",es arang susu krim & red velvet latte,7 & 1,-1,4
"bang nasi telur kulit geprek 3 sama ayam duo sebungkus ya [SEP] siap kak, nasi telur kulit geprek 39rb dan ayam duo rp 5.000, jadi total rp 44.000 ya",nasi telur kulit geprek & ayam duo,3 & sebungkus,-1,4
beli segelas naget taro pedas sedang ya [SEP] oke naget taro harga 37 ribu total 37 ribu ya kak,naget taro,segelas,37000,1
"kak ayam crispy sebungkus bungkus, beneran rp 43.000 kan kak [SEP] siap ayam crispy rp 43.000 totalnya 43k kak",ayam crispy,sebungkus,43000,1
beli 6 freshmilk with brown sugar boba  ya kak [SEP] freshmilk with brown sugar boba rp 18.000 ya kak jadi 18rb,freshmilk with brown sugar boba,6,18000,2
bu order crepes sosis anget aja 7 ya,crepes sosis,7,-1,3
mau nasi ayam pecak jumlahnya 6 kak [SEP] oke kak nasi ayam pecak harganya 21k totalnya 21k,nasi ayam pecak,6,21000,1
pesan 2 es cincau [SEP] siyaap kak es cincau 26 ribu per porsi total 26 ribu ya,es cincau,2,26000,3
beli 10 latte anget aja dong [SEP] siap kak latte 38rb per porsi total rp 38.000 ya,latte,10,38000,1
mau 3 ropang pisang keju susu level dewa ya kak [SEP] baik kak ropang pisang keju susu 6.000 satuan totalnya 6 ribu,ropang pisang keju susu,3,6000,2
boleh pesan 10 nasi goreng jumbo nyam nyam dibungkus ya [SEP] siap kak nasi goreng jumbo nyam nyam 39rb per porsi total 39.000 ya,nasi goreng jumbo nyam nyam,10,39000,2
"pentolbakso sebungkus bungkus dan setengah mie goreng seafood dong [SEP] baik kak, sebungkus pentolbakso (7rb) + setengah mie goreng seafood (30 ribu) = rp 37.000 ya",pentolbakso & mie goreng seafood,sebungkus & setengah,-1,4
pesen es campur nya tiga piring porsi ya kak [SEP] es campur 45rb ya kak jadi 45rb,es campur,tiga piring,45000,2
mau tiga piring es sucok susu coklat makan sini dong [SEP] siap es sucok susu coklat rp70rb totalnya 70rb kak,es sucok susu coklat,tiga piring,70000,1
minta segelas bakmi bebek peking pedes mampus dong [SEP] siap bakmi bebek peking rp57rb totalnya 57.000 kak,bakmi bebek peking,segelas,57000,1
pesen bakso stik ayam nya setengah porsi dong kak,bakso stik ayam,setengah,-1,3
teh susu dingin 1 bungkus ya kak [SEP] oke teh susu dingin harga 48.000 total 48k ya kak,teh susu dingin,1,48000,1
mau 8 mie hun nyemek daging gak pake bawang [SEP] mie hun nyemek daging 8 ribu ya kak jadi 8.000,mie hun nyemek daging,8,8000,2
mau korean chicken bowl original jumlahnya 3 ya kak [SEP] oke kak korean chicken bowl original harganya rp 60.000 totalnya rp60rb,korean chicken bowl original,3,60000,2
mie ayam bakso anget aja 8 nih [SEP] siap kak mie ayam bakso rp54rb per porsi total 54rb ya,mie ayam bakso,8,54000,1
minta dua nasi simangunsong anget aja kak [SEP] oke kak nasi simangunsong harganya 54.000 totalnya 54 ribu,nasi simangunsong,dua,54000,1
"min pesen 8 nasi uduk dan tiga piring green tea latte kak [SEP] baik kak, 8 nasi uduk (64 ribu) + tiga piring green tea latte (rp 25.000) = 89rb ya",nasi uduk & green tea latte,8 & tiga piring,-1,4
"katsu penyet dibungkus dua, black pepper chicken wrap seporsi dong kak [SEP] oke kak katsu penyet dua dan black pepper chicken wrap seporsi, totalnya rp 31.000",katsu penyet & black pepper chicken wrap,dua & seporsi,-1,4
mau satu chicken mamba makan sini budget 53k kak [SEP] baik kak chicken mamba 53k satuan totalnya 53.000,chicken mamba,satu,53000,2
8 jus alpukat anget aja [SEP] siap kak jus alpukat 31k per porsi total 31.000 ya,jus alpukat,8,31000,2
minta 9 french fries small pedes mampus [SEP] siap kak french fries small rp12rb per porsi total 12.000 ya,french fries small,9,12000,1
"kak crispy chicken sayap ol dua bungkus, beneran rp64rb kan kak [SEP] baik kak crispy chicken sayap ol rp64rb satuan totalnya rp64rb",crispy chicken sayap ol,dua,64000,1
7 otot penyet level dewa dong [SEP] noted kak otot penyet 53.000 per porsi totalnya 53k,otot penyet,7,53000,3
"mbak brownies sekat besar setengah bungkus, beneran rp15rb kan ya kak [SEP] oke kak brownies sekat besar harganya rp15rb totalnya 15k",brownies sekat besar,setengah,15000,2
mau 1 ayam penyet a level dewa budget 60rb kak [SEP] baik kak ayam penyet a 60rb satuan totalnya rp 60.000,ayam penyet a,1,60000,2
beli tiga piring ifu mie kuah pedes mampus nih [SEP] ifu mie kuah 35.000 ya kak jadi 35.000,ifu mie kuah,tiga piring,35000,1
bg 5 chicken mac cheese anget aja ya [SEP] chicken mac cheese 35k ya kak jadi 35k,chicken mac cheese,5,35000,2
kak order bebek penyet nasi  8 ya [SEP] bebek penyet nasi rp56rb ya kak jadi 56.000,bebek penyet nasi,8,56000,2
minta dua nasi kebuli ayam paha  ya [SEP] noted kak nasi kebuli ayam paha 37rb per porsi totalnya rp 37.000,nasi kebuli ayam paha,dua,37000,1
beli 4 nasi ayam sambal ijo barokah dibungkus [SEP] siap kak nasi ayam sambal ijo barokah 24rb per porsi ttl 24.000 ya,nasi ayam sambal ijo barokah,4,24000,3
bg es marjan cocopandan pedas sedang sebungkus dong [SEP] siap kak es marjan cocopandan 5.000 per porsi total 5 ribu ya,es marjan cocopandan,sebungkus,5000,1
"kak mie pelangi seporsi sama nasi sayur telur dadar 1 kak [SEP] noted kak mie pelangi seporsi porsi 43rb sama nasi sayur telur dadar 1 porsi 39k, total 82 ribu",mie pelangi & nasi sayur telur dadar,seporsi & 1,-1,4
