input_text,product,quantity,price_satuan,pattern
"bg pesen 2 sop marina bay dan 3 nasi babat sapi dong kak [SEP] siap kak, sop marina bay rp9rb dan nasi babat sapi rp 37.000, jadi total rp129rb ya",sop marina bay & nasi babat sapi,2 & 3,-1,4
"order 4 coffee latte ice, terus nasi kulit geprek nya 2 ya [SEP] oke kak coffee latte ice 4 dan nasi kulit geprek 2, totalnya 172 ribu",coffee latte ice & nasi kulit geprek,4 & 2,-1,4
nmaw crispy chicken steak jumlahnya 7 dong kak [SEP] crispy chicken steak 29rb ya kak jadi 203rb,crispy chicken steak,7,29000,3
min bisa pesan 1 ayam penyet a kak [SEP] oke kak ayam penyet a harganya 28.000 totalnya rp28rb,ayam penyet a,1,28000,1
minta 10 ayam kfc nasi ya [SEP] oke noted,ayam kfc nasi,10,-1,1
"bg pesen 4 nasi goreng putih spesial dan 3 mie djoedes gokil marah nih [SEP] siap kak, nasi goreng putih spesial 4rb dan mie djoedes gokil marah 63 ribu, jadi total 205k ya",nasi goreng putih spesial & mie djoedes gokil marah,4 & 3,-1,4
"kk pesen 3 murmer lele goreng dan 1 iga bakar nasi kak [SEP] oke kak murmer lele goreng 3 dan iga bakar nasi 1, totalnya rp 82.000",murmer lele goreng & iga bakar nasi,3 & 1,-1,4
kak bisa pesan 3 peanut butter smores pie slice dong kak [SEP] okz peanut butter smores pie slice hrg 39rb total 117k ya kak,peanut butter smores pie slice,3,39000,3
"bu bihun kuah seafood 1 sama nasi wader pe 3 dong kak [SEP] noted kak bihun kuah seafood 1 porsi rp 24.000 sama nasi wader pe 3 porsi 73 ribu, total rp 243.000",bihun kuah seafood & nasi wader pe,1 & 3,-1,4
minta 2 mie gantung ya kak [SEP] noted kak mie gantung rp52rb per porsi totalnya rp104rb,mie gantung,2,52000,1
"bu mau 5 taro chocolate sama 1 bihun goreng kak [SEP] oke kak taro chocolate 5 dan bihun goreng 1, totalnya 377 ribu",taro chocolate & bihun goreng,5 & 1,-1,4
9 susu hazelnut ya [SEP] oke kak susu hazelnut harganya 65rb totalnya rp585rb,susu hazelnut,9,65000,1
min order nasi sayur telur asin 2 dong [SEP] oke kak nasi sayur telur asin harganya 22k totalnya 44 ribu,nasi sayur telur asin,2,22000,3
"order 4 ayam penyet pakai nasi, terus nasi penyetan ikan asap nya 5 kak [SEP] noted kak ayam penyet pakai nasi 4 porsi 72k sama nasi penyetan ikan asap 5 porsi 66rb, total rp 618.000",ayam penyet pakai nasi & nasi penyetan ikan asap,4 & 5,-1,4
"order 5 nasi karage omahan japanese curry, terus nasi goreng cabai hijau nya 2 [SEP] baik kak, 5 nasi karage omahan japanese curry (43.000) + 2 nasi goreng cabai hijau (21 ribu) = 257.000 ya",nasi karage omahan japanese curry & nasi goreng cabai hijau,5 & 2,-1,4
massss order tahu bakso original 1 kak [SEP] okokok kak tahu bakso original hrgny 8k totalnya 8k,tahu bakso original,1,8000,3
mau 6 mie gantung nih [SEP] siap kak mie gantung 25rb per porsi total rp 150.000 ya,mie gantung,6,25000,1
maauuu ayam cincang kulit tahu jumlahnya 5 dong [SEP] noted kak ayam cincang kulit tahu rp 12.000 per porsi totalnya 60.000,ayam cincang kulit tahu,5,12000,3
mau chipotle chicken mini jumlahnya 5 [SEP] oke chipotle chicken mini harga 14k total 70 ribu ya kak,chipotle chicken mini,5,14000,1
8 bakso halus sedang nih [SEP] noted kak bakso halus sedang 42 rbu per porsi totalnya 336rb,bakso halus sedang,8,42000,3
"bu pop ice taro 3 sama empal udang penyet 4 ya kak [SEP] oke kak pop ice taro 3 dan empal udang penyet 4, totalnya 338k",pop ice taro & empal udang penyet,3 & 4,-1,4
"order 2 mie djoedes standart topping teriyaki, terus nasi goreng red nya 3 nih [SEP] oke kak mie djoedes standart topping teriyaki 2 dan nasi goreng red 3, totalnya rp302rb",mie djoedes standart topping teriyaki & nasi goreng red,2 & 3,-1,4
boleh pesan 9 nasi penyet empal dong [SEP] noted kak nasi penyet empal 55.000 per porsi totalnya 495k,nasi penyet empal,9,55000,3
"mas mau 2 bayam crispy sama 2 roti cream susu ya kak [SEP] noted kak bayam crispy 2 porsi rp 16.000 sama roti cream susu 2 porsi 13k, total 58.000",bayam crispy & roti cream susu,2 & 2,-1,4
minta 1 aneka jus nih [SEP] oke aneka jus harga 15k total 15.000 ya kak,aneka jus,1,15000,3
mbak mau pesen 7 es cao [SEP] es cao rp64rb ya kak jadi 448rb,es cao,7,64000,2
mbak order lele penyet sambal bawang 9 ya kak [SEP] noted kak lele penyet sambal bawang 65rb per porsi totalnya rp585rb,lele penyet sambal bawang,9,65000,1
mau nasi penyet terong jumlahnya 6 nih [SEP] noted kak ditunggu ya,nasi penyet terong,6,-1,1
"mie dower goreng komplit 4 bungkus dan 5 penyet telor nasi kak [SEP] baik kak, 4 mie dower goreng komplit (rp 73.000) + 5 penyet telor nasi (24.000) = 412k ya",mie dower goreng komplit & penyet telor nasi,4 & 5,-1,4
mas mau pesen 7 tahu bulat dong [SEP] noted kak tahu bulat 52rb per porsi totalnya rp 364.000,tahu bulat,7,52000,2
"pak mau 1 ayam penyet sama 4 seblak bakso jeletot level setan nih [SEP] noted kak ayam penyet 1 porsi 66rb sama seblak bakso jeletot level setan 4 porsi 44.000, total 242rb",ayam penyet & seblak bakso jeletot level setan,1 & 4,-1,4
bang bisa pesan 3 kwetiau kungfu biasa dong kak [SEP] siap kak kwetiau kungfu biasa rp71rb per porsi total 213k ya,kwetiau kungfu biasa,3,71000,1
pesan 9 pancong kacang keju susu [SEP] oke pancong kacang keju susu harga rp 45.000 total rp405rb ya kak,pancong kacang keju susu,9,45000,2
bu order wedang jahe 3 ya [SEP] noted kak wedang jahe 8.000 per porsi totalnya 24k,wedang jahe,3,8000,3
"mas pesen 4 nasi goreng bscoffee dan 4 nasi ayam lava pedas nih [SEP] siap kak, nasi goreng bscoffee rp 21.000 dan nasi ayam lava pedas rp64rb, jadi total rp 340.000 ya",nasi goreng bscoffee & nasi ayam lava pedas,4 & 4,-1,4
"kak mau 1 soto banjar masakan sama 4 empal udang penyet dong kak [SEP] oke kak soto banjar masakan 1 dan empal udang penyet 4, totalnya 159 ribu",soto banjar masakan & empal udang penyet,1 & 4,-1,4
kk chikuwa goreng 5 ya kak [SEP] siap kak chikuwa goreng 18k per porsi total 90k ya,chikuwa goreng,5,18000,1
kak mau order 3 loyang ayam sedang dong [SEP] siap kak loyang ayam sedang rp 57.000 per porsi total 171 ribu ya,loyang ayam sedang,3,57000,2
mau mie djoedes gokil marah jumlahnya 8 dong kak [SEP] oke siap kak,mie djoedes gokil marah,8,-1,2
pesen mie dower goreng polos nya 9 porsi kak [SEP] noted kak mie dower goreng polos 23k per porsi totalnya 207.000,mie dower goreng polos,9,23000,2
boleh pesan 4 combo xxl crispy chicken [SEP] combo xxl crispy chicken 20k ya kak jadi 80 ribu,combo xxl crispy chicken,4,20000,1
beli 6 pangsit ayam kak [SEP] noted kak pangsit ayam rp 43.000 per porsi totalnya 258.000,pangsit ayam,6,43000,1
pak mauu pesen 4 nasi pdng [SEP] key kak nasi padang hrgny rp 38.000 totalnya 152k,nasi padang,4,38000,3
es dawet 9 bungkus ya [SEP] siap es dawet rp20rb totalnya rp 180.000 kak,es dawet,9,20000,1
mau brownies keju toping keju jumlahnya 2 dong [SEP] siap brownies keju toping keju 71rb totalnya 142.000 kak,brownies keju toping keju,2,71000,3
"bang pesen 1 jus alpukat dan 2 nasi goreng sapi lada hitam [SEP] siap kak, jus alpukat rp41rb dan nasi goreng sapi lada hitam 68k, jadi total 177k ya",jus alpukat & nasi goreng sapi lada hitam,1 & 2,-1,4
mas 7 pepes daun ubi [SEP] baik kak,pepes daun ubi,7,-1,2
"takoyaki bakso 5 bungkus dan 1 mie rebus ya kak [SEP] noted kak takoyaki bakso 5 porsi rp27rb sama mie rebus 1 porsi rp 45.000, total 180 ribu",takoyaki bakso & mie rebus,5 & 1,-1,4
minta 9 nasi lele mungker ya [SEP] baik kak nasi lele mungker 4.000 satuan totalnya 36rb,nasi lele mungker,9,4000,3
"pesen 2 bakmie sedap siantar jumbo dan 5 mie gantung dong [SEP] baik kak, 2 bakmie sedap siantar jumbo (7rb) + 5 mie gantung (rp 45.000) = 239k ya",bakmie sedap siantar jumbo & mie gantung,2 & 5,-1,4
bg bisa pesan 10 nasi non kolesterol nih [SEP] siap kak nasi non kolesterol 13 ribu per porsi total rp130rb ya,nasi non kolesterol,10,13000,1
kak mau order 7 mie kroyok mantan [SEP] siap kak mie kroyok mantan 11k per porsi total 77 ribu ya,mie kroyok mantan,7,11000,1
pesen chicken strip nya 5 porsi nih [SEP] noted kak chicken strip rp 43.000 per porsi totalnya rp215rb,chicken strip,5,43000,2
mbak order fuyunghay ayam 4 dong [SEP] okeh fuyunghay ayam nharga 52.000 ttl 208 rb ya kak,fuyunghay ayam,4,52000,3
boleh pesan 1 crispy chicken steak dong [SEP] crispy chicken steak 10k ya kak jadi 10 rebu,crispy chicken steak,1,10000,3
3 french fries with cheesy dipping dong kak [SEP] oke kak french fries with cheesy dipping harganya 59 ribu totalnya 177 ribu,french fries with cheesy dipping,3,59000,1
pesen ayam bakar nya 10 porsi kak [SEP] oke kak ayam bakar harganya 29k totalnya 290 ribu,ayam bakar,10,29000,2
bang order paha ayam bakar 9 dong,paha ayam bakar,9,-1,3
mau 4 tahu bakso original frozen ya kak [SEP] siap kak tahu bakso original frozen 7.000 per porsi total rp28rb ya,tahu bakso original frozen,4,7000,1
minta 2 es coffee latte dong kak [SEP] oke kak es coffee latte harganya 66.000 totalnya 132rb,es coffee latte,2,66000,1
minta 2 es sari dele small dong [SEP] siap es sari dele small 17k totalnya rp34rb kak,es sari dele small,2,17000,1
pesan 1 nasi pecelurap ayam ya [SEP] baik kak nasi pecelurap ayam 6rb satuan totalnya 6k,nasi pecelurap ayam,1,6000,1
minta 10 nasi goreng sapi lada hitam [SEP] noted kak nasi goreng sapi lada hitam 42 ribu per porsi totalnya rp 420.000,nasi goreng sapi lada hitam,10,42000,1
"kk pesen 1 es beng beng dan 5 mie special nongki nih [SEP] baik kak, 1 es beng beng (11rb) + 5 mie special nongki (20 ribu) = rp111rb ya",es beng beng & mie special nongki,1 & 5,-1,4
"order 4 iga bakar nasi, terus nasi box ayam urap nya 3 dong kak [SEP] noted kak iga bakar nasi 4 porsi rp34rb sama nasi box ayam urap 3 porsi 41 ribu, total rp 259.000",iga bakar nasi & nasi box ayam urap,4 & 3,-1,4
beli 8 susu susanti vanilla ya kak [SEP] oke kak susu susanti vanilla harganya 46.000 totalnya 368rb,susu susanti vanilla,8,46000,3
bg mau pesen 3 bihun kuah dong [SEP] oke kak bihun kuah harganya 61k totalnya 183 ribu,bihun kuah,3,61000,1
beli 1 pop es bluebery cincau nih [SEP] siap pop es bluebery cincau 39rb totalnya rp 39.000 kak,pop es bluebery cincau,1,39000,1
boleh pesan 1 teh mandi manis dingin ya [SEP] noted kak teh mandi manis dingin 38 ribu per porsi totalnya 38.000,teh mandi manis dingin,1,38000,1
bang order chicken geprek 8 ya [SEP] chicken geprek rp 22.000 ya kak jadi 176.000,chicken geprek,8,22000,3
cheese tea 5 bungkus ya bu [SEP] oke cheese tea harga 29 ribu total 145k ya kak,cheese tea,5,29000,2
bg 9 kopi susu rum regal ya [SEP] kopi susu rum regal 6rb ya kak jadi rp 54.000,kopi susu rum regal,9,6000,2
pak 3 nasi udang geprek [SEP] siap kak,nasi udang geprek,3,-1,3
mau 9 bihun kuah seafood ya kak [SEP] baik kak bihun kuah seafood 18k satuan totalnya 162k,bihun kuah seafood,9,18000,1
mau 10 sop buah kaldu mangga kak [SEP] noted kak sop buah kaldu mangga 21 ribu per porsi totalnya rp210rb,sop buah kaldu mangga,10,21000,1
"kak susu putih dingin 4 sama nasi goreng putih jumbo 5 kak [SEP] baik kak, 4 susu putih dingin (4 ribu) + 5 nasi goreng putih jumbo (28 ribu) = rp 156.000 ya",susu putih dingin & nasi goreng putih jumbo,4 & 5,-1,4
mbak 5 nasi goreng ayam bakar ya kak [SEP] oke noted,nasi goreng ayam bakar,5,-1,2
minta 3 ayam penyet jumbo sambel pecaknasi ya [SEP] siap ayam penyet jumbo sambel pecaknasi 55.000 totalnya 165.000 kak,ayam penyet jumbo sambel pecaknasi,3,55000,3
10 rempelo ati bebekayam ya kak [SEP] oke kak pesanannya masuk ya,rempelo ati bebekayam,10,-1,1
"bebek penyet sambal terasi 5 bungkus dan 3 bakwan udang penyet [SEP] noted kak bebek penyet sambal terasi 5 porsi 38 ribu sama bakwan udang penyet 3 porsi 46k, total 328.000",bebek penyet sambal terasi & bakwan udang penyet,5 & 3,-1,4
"pesan nasi campur hoghock 3 porsi dan ayam penyet goreng 1 porsi dong kak [SEP] noted kak nasi campur hoghock 3 porsi rp5rb sama ayam penyet goreng 1 porsi rp 47.000, total 62rb",nasi campur hoghock & ayam penyet goreng,3 & 1,-1,4
boleh pesan 4 lontong sayurtelurteh manis ya [SEP] oke kak lontong sayurtelurteh manis harganya 51.000 totalnya 204rb,lontong sayurtelurteh manis,4,51000,2
mau tahu susu original jumlahnya 1 nih [SEP] siap tahu susu original 15.000 totalnya 15 ribu kak,tahu susu original,1,15000,1
pak nasi goreng seafood 9 ya kak [SEP] noted kak ditunggu ya,nasi goreng seafood,9,-1,1
kk order kerupuk 2 nih [SEP] siap kerupuk 20.000 totalnya 40rb kak,kerupuk,2,20000,2
double jus naga 6 bungkus ya kk [SEP] siap kak double jus naga 29.000 per porsi total 174 ribu ya,double jus naga,6,29000,2
request 1 chicken teriyaki set ya [SEP] baik kak chicken teriyaki set 69.000 satuan totalnya 69.000,chicken teriyaki set,1,69000,3
3 milk tea boba nih [SEP] milk tea boba rp36rb ya kak jadi 108.000,milk tea boba,3,36000,3
kk ayam penyet mini no nasi 8 nih [SEP] ayam penyet mini no nasi 12 ribu ya kak jadi 96k,ayam penyet mini no nasi,8,12000,1
pesen ubi goreng krenyess ala mami nya 10 porsi ya kak [SEP] siap ubi goreng krenyess ala mami 44k totalnya 440k kak,ubi goreng krenyess ala mami,10,44000,3
mau 4 taro ya [SEP] taro 62rb ya kak jadi 248.000,taro,4,62000,1
pesan 10 kerupuk mie dong kak [SEP] kerupuk mie 33 ribu ya kak jadi 330rb,kerupuk mie,10,33000,1
"pesan batagor 4 porsi dan sei ayam raja rempah 1 porsi [SEP] noted kak batagor 4 porsi rp73rb sama sei ayam raja rempah 1 porsi 52.000, total 344 ribu",batagor & sei ayam raja rempah,4 & 1,-1,4
7 telur ayam bagian putih [SEP] oke telur ayam bagian putih harga 45k total 315.000 ya kak,telur ayam bagian putih,7,45000,2
bg nasi udang pedas wangi reguler 7 kak [SEP] oke nasi udang pedas wangi reguler harga rp31rb total rp217rb ya kak,nasi udang pedas wangi reguler,7,31000,1
6 ayam panggang ya kak [SEP] baik kak ayam panggang 55 ribu satuan totalnya 330rb,ayam panggang,6,55000,2
bu 4 matcha latte cold dong [SEP] siap matcha latte cold 20.000 totalnya 80.000 kak,matcha latte cold,4,20000,1
kak mau order 5 pancong kacang keju susu [SEP] pancong kacang keju susu 23 ribu ya kak jadi 115rb,pancong kacang keju susu,5,23000,1
bang bisa pesan 2 red velvet cookies cream large dong kak [SEP] baik kak red velvet cookies cream large 46k satuan totalnya 92k,red velvet cookies cream large,2,46000,1
kue pancong keju susu seloyang 10 bungkuuussss ya kk [SEP] noted kak kue pancong keju susu seloyang 49rb per porsi totalnya 490rb,kue pancong keju susu seloyang,10,49000,3
mau 1 mie dower goreng komplit ya [SEP] oke mie dower goreng komplit harga rp 9.000 total 9 ribu ya kak,mie dower goreng komplit,1,9000,2
kk 2 cumi saos tiram petenasi kak [SEP] siiaapp kak cumi saos tiram petenasi rp 60.000 per porsi ttl 120 ribu ya,cumi saos tiram petenasi,2,60000,3
kak mau order 5 mie ganas ya [SEP] noted kak mie ganas 28 ribu per porsi totalnya 140 ribu,mie ganas,5,28000,2
mau bakso daging cincang jumlahnya 8 dong [SEP] bakso daging cincang rp32rb ya kak jadi rp 256.000,bakso daging cincang,8,32000,2
pesen mie djoedes marah nya 3 porsi ya kak [SEP] baik kak mie djoedes marah rp 34.000 satuan totalnya rp 102.000,mie djoedes marah,3,34000,1
"bu pesen 3 nasi gurame sambal ijo dan 3 pisang goreng kak [SEP] noted kak nasi gurame sambal ijo 3 porsi rp65rb sama pisang goreng 3 porsi 36rb, total 303rb",nasi gurame sambal ijo & pisang goreng,3 & 3,-1,4
boleh request 8 dolce latte [SEP] oke kak dolce latte harganya rp44rb totalnya rp352rb,dolce latte,8,44000,3
"pesan cafe latte regular 2 porsi dan roti daging ayam 4 porsi dong kak [SEP] noted kak cafe latte regular 2 porsi 4k sama roti daging ayam 4 porsi rp29rb, total rp 124.000",cafe latte regular & roti daging ayam,2 & 4,-1,4
kk bisa pesan 9 brownies kampoeng kak [SEP] brownies kampoeng 10k ya kak jadi rp90rb,brownies kampoeng,9,10000,2
mau mie goreng telur jumlahnya 1 ya [SEP] noted kak mie goreng telur rp58rb per porsi totalnya 58 ribu,mie goreng telur,1,58000,1
boleh pesan 4 nasi ayam pop cron nih [SEP] oke nasi ayam pop cron harga rp61rb ttl 244rb ya kak,nasi ayam pop cron,4,61000,3
pesan 8 mie ayam ala mami kak [SEP] oke kak mie ayam ala mami harganya rp41rb totalnya rp328rb,mie ayam ala mami,8,41000,2
kak mau order 4 taro dong kak [SEP] siap kak taro 29rb per porsi ttl 116rb ya,taro,4,29000,3
pesan 6 hot caramel latte dong kak [SEP] oke kak hot caramel latte hrgny rp 16.000 totalnya 96 ribu,hot caramel latte,6,16000,3
kak 7 nasi uduk dong kak [SEP] siap nasi uduk 61rb totalnya 427k kak,nasi uduk,7,61000,3
min kerupuk mie 3 dong [SEP] baik kak,kerupuk mie,3,-1,1
boleh pesan 2 nasi bungkus udang sambal pete nih [SEP] noted kak nasi bungkus udang sambal pete 49rb per porsi totalnya 98rb,nasi bungkus udang sambal pete,2,49000,1
4 iga konro bakar dong [SEP] oke kak pesanannya masuk ya,iga konro bakar,4,-1,2
nasi bebek goreng serundeng 5 ya [SEP] noted kak nasi bebek goreng serundeng rp 26.000 per porsi totalnya 130rb,nasi bebek goreng serundeng,5,26000,2
"nasi kotak dendeng brekele 3 bungkus dan 1 tahu bakso daging sapi ya kak [SEP] noted kak nasi kotak dendeng brekele 3 porsi rp19rb sama tahu bakso daging sapi 1 porsi rp31rb, total 88.000",nasi kotak dendeng brekele & tahu bakso daging sapi,3 & 1,-1,4
minta 1 bihun goreng kalimantan ya [SEP] baik kak bihun goreng kalimantan rp 47.000 satuan totalnya rp 47.000,bihun goreng kalimantan,1,47000,2
kak mau order 2 sop tom yam goong koboi dong [SEP] oke kak sop tom yam goong koboi harganya 27k totalnya rp54rb,sop tom yam goong koboi,2,27000,2
mau es nutri sarileci jumlahnya 7 [SEP] oke kak es nutri sarileci harganya rp70rb totalnya rp 490.000,es nutri sarileci,7,70000,1
maok 9 es timun nih [SEP] okeh kak es timun harganya 66 rbuan totalnya rp594rb,es timun,9,66000,3
"mas pesen 3 nasi goreng vegetarian dan 1 chicken crispy steak dong [SEP] siap kak, nasi goreng vegetarian 74rb dan chicken crispy steak 4 ribu, jadi total rp226rb ya",nasi goreng vegetarian & chicken crispy steak,3 & 1,-1,4
mau 7 mie ayam ala mami [SEP] oke kak mie ayam ala mami harganya 68 ribu totalnya 476k,mie ayam ala mami,7,68000,1
order bayam kukus 2 [SEP] baik kak bayam kukus 13.000 satuan totalnya 26.000,bayam kukus,2,13000,1
bu jus jambu 6 [SEP] siyaph jus jambu 49rb totalnya rp294rb kak,jus jambu,6,49000,3
mas 5 chicken tsukemen udon ya [SEP] baik kak,chicken tsukemen udon,5,-1,3
"kk pesen 5 seblak bakso udang dan 3 kopi teh susu panas dong [SEP] noted kak seblak bakso udang 5 porsi rp14rb sama kopi teh susu panas 3 porsi rp21rb, total 133rb",seblak bakso udang & kopi teh susu panas,5 & 3,-1,4
beli 4 coklat susu hangat nih [SEP] noted kak coklat susu anget 59rb per porsi totalnya 236rb,coklat susu hangat,4,59000,3
"susu putih 2 bungkus dan 2 kopi pancung ya kak [SEP] noted kak susu putih 2 porsi 27rb sama kopi pancung 2 porsi 42.000, total 138k",susu putih & kopi pancung,2 & 2,-1,4
"bu mau 3 sop buntut sama 2 ayam sambal hijau kak [SEP] siap kak, sop buntut 58rb dan ayam sambal hijau 18.000, jadi total 210k ya",sop buntut & ayam sambal hijau,3 & 2,-1,4
kk 9 kids toys chicken fillet kak [SEP] noted kak kids toys chicken fillet 47.000 per porsi totalnya rp 423.000,kids toys chicken fillet,9,47000,2
3 sop buntut ya [SEP] baik kak,sop buntut,3,-1,1
pesan 9 mie aceh nyemek telur [SEP] siap mie aceh nyemek telur 25 ribu totalnya rp225rb kak,mie aceh nyemek telur,9,25000,1
nasi telor 10 bungkus ya mas [SEP] oke kak nasi telor harganya 65 ribu totalnya 650rb,nasi telor,10,65000,1
kak mau order 4 ayam sambal merah ya kak [SEP] oke kak ayam sambal merah harganya 66.000 totalnya 264.000,ayam sambal merah,4,66000,2
mas ayam sambal merah 3 ya [SEP] oke kak ayam sambal merah harganya 75 ribu totalnya rp 225.000,ayam sambal merah,3,75000,2
mau ayam geprek tanpa nasi jumlahnya 5 kak [SEP] siap ayam geprek tanpa nasi 17rb totalnya 85.000 kak,ayam geprek tanpa nasi,5,17000,1
mau 5 nasi penyetan ikan asap kak [SEP] baik kak nasi penyetan ikan asap 44rb satuan totalnya rp220rb,nasi penyetan ikan asap,5,44000,2
4 bihun goreng belacan seafood dong kak [SEP] ciap bihun goreng belacan seafood 6k totalnya 24.000 kak,bihun goreng belacan seafood,4,6000,3
"pesan nasi goreng cbrawit 2 porsi dan nasi goreng ati ampela 1 porsi [SEP] baik kak, 2 nasi goreng cbrawit (53k) + 1 nasi goreng ati ampela (27 ribu) = 133 ribu ya",nasi goreng cbrawit & nasi goreng ati ampela,2 & 1,-1,4
