input_text,product,quantity,price_satuan,pattern
9 es mango booster kak [SEP] oke es mango booster harga 41 ribu total 369k ya kak,es mango booster,9,41000,1
min bsa pesan 1 seblak spesial ceker empuk ya [SEP] noke kak seblak spesial ceker empuk hrgny rp4rb totalnya rp4rb,seblak spesial ceker empuk,1,4000,3
minta 10 nasi ayam geprek mozarella kak [SEP] oke nasi ayam geprek mozarella harga rp67rb total 670k ya kak,nasi ayam geprek mozarella,10,67000,1
boleh pesen 7 brioche loaf half dong kak [SEP] ciap brioche loaf half rp 18.000 totalnya 126k kak,brioche loaf half,7,18000,3
beli 7 tambring bali dong [SEP] siap tambring bali rp 45.000 totalnya rp315rb kak,tambring bali,7,45000,3
beli 5 zebra cake keju nih [SEP] noted kak zebra cake keju 15 ribu per porsi totalnya rp 75.000,zebra cake keju,5,15000,1
ord 10 kwetiau penang seafood telur bebek kak [SEP] baik kak kwetiau penang seafood telur bebek 7.000 satuan totalnya 70.000,kwetiau penang seafood telur bebek,10,7000,3
pesan 8 kue tambang dong kak [SEP] siap kak kue tambang 33k per porsi ttl 264 ribu ya,kue tambang,8,33000,3
mau 9 spesial telor ayam rawit dong [SEP] noted kak spesial telor ayam rawit 6rb per porsi totalnya 54rb,spesial telor ayam rawit,9,6000,2
mau 10 mie cap cay gorengkuah seafood nih [SEP] siap kak mie cap cay gorengkuah seafood rp 72.000 per porsi total 720rb ya,mie cap cay gorengkuah seafood,10,72000,2
4 es drink  bengbeng dong kak [SEP] oke kak es drink  bengbeng harganya 35 ribu totalnya 140rb,es drink  bengbeng,4,35000,2
minta 2 nasi chiken karage rice box nih [SEP] siap nasi chiken karage rice box 67.000 totalnya 134 ribu kak,nasi chiken karage rice box,2,67000,1
mau pesen 1 lime tea ya kak [SEP] siap kak lime tea 33.000 per porsi total 33k ya,lime tea,1,33000,1
7 beef [SEP] oke siap kak,beef,7,-1,1
9 tahu goreng nyonya dong [SEP] baik kak tahu goreng nyonya 39k satuan totalnya 351k,tahu goreng nyonya,9,39000,1
minta 8 mandu goreng ya [SEP] noted kak mandu goreng 33rb per porsi totalnya rp264rb,mandu goreng,8,33000,2
kak mau pesen 6 l cocacola dong [SEP] oke noted,l cocacola,6,-1,2
minta 3 sup sapi ya [SEP] siap sup sapi 39k totalnya 117 ribu kak,sup sapi,3,39000,1
kak mau pesen 10 hazelnut chocolate nih,hazelnut chocolate,10,-1,1
mau 1 chocolate bucky vanilla ice cream ya kak [SEP] noted kak chocolate bucky vanilla ice cream rp8rb per porsi totalnya 8 ribu,chocolate bucky vanilla ice cream,1,8000,1
minta 5 hamburger nih [SEP] oke hamburger harga rp71rb total rp 355.000 ya kak,hamburger,5,71000,1
minta 6 nasi kebuli ayam dada nih [SEP] noted kak nasi kebuli ayam dada rp 35.000 per porsi totalnya 210rb,nasi kebuli ayam dada,6,35000,1
mau pesen 1 nasi gurame saos tiram ya kak [SEP] siap kak nasi gurame saos tiram rp 40.000 per porsi total rp40rb ya,nasi gurame saos tiram,1,40000,1
minta 1 risoles mayo frozen mentah nih [SEP] baik kak risoles mayo frozen mentah 69.000 satuan totalnya 69 ribu,risoles mayo frozen mentah,1,69000,2
minta 2 karedok sayur kak [SEP] noted kak ditunggu ya,karedok sayur,2,-1,1
beli 6 tepung garut arrowroot ya [SEP] oke kak tepung garut arrowroot harganya 17 ribu totalnya 102rb,tepung garut arrowroot,6,17000,1
pesan 2 durian sorbetto nih [SEP] siap durian sorbetto 41 ribu totalnya 82k kak,durian sorbetto,2,41000,2
pesan 2 cheesy chicken tikka wrap dong kak [SEP] oke noted,cheesy chicken tikka wrap,2,-1,3
mau 2 hot thai tea nih [SEP] baik kak hot thai tea 34 ribu satuan totalnya 68.000,hot thai tea,2,34000,2
mau 5 nasi goreng ikan teri medan nih [SEP] siap nasi goreng ikan teri medan 54k totalnya 270.000 kak,nasi goreng ikan teri medan,5,54000,2
pak 7 zebra plangi dong kak [SEP] oke zebra plangi harga 25k total rp175rb ya kak,zebra plangi,7,25000,1
beli 1 sistagor small ya [SEP] siap kak sistagor small 55rb per porsi total 55k ya,sistagor small,1,55000,2
bg 10 sambal geprek kak [SEP] oke sambal geprek harga 43 ribu total 430k ya kak,sambal geprek,10,43000,2
kk bisa pesan 6 rosela dong kak [SEP] baik kak rosela 46rb satuan totalnya 276 ribu,rosela,6,46000,1
5 nasi gurame bakar dong [SEP] nasi gurame bakar 21.000 ya kak jadi 105rb,nasi gurame bakar,5,21000,1
beli 7 kembang turi ya [SEP] siap kembang turi 51 ribu totalnya rp 357.000 kak,kembang turi,7,51000,2
minta 5 chicken fillet ya [SEP] noted kak ditunggu ya,chicken fillet,5,-1,3
kak mau order 3 milky manggo ya kak [SEP] baik kak milky manggo 49 ribu satuan totalnya rp147rb,milky manggo,3,49000,1
mas 7 nasi goreng xo seafood dong [SEP] oke kak pesanannya masuk ya,nasi goreng xo seafood,7,-1,2
kk 3 tcsb nih [SEP] baik kak tcsb rp22rb satuan totalnya 66rb,tcsb,3,22000,1
pesan 5 samyang carbonara [SEP] siap samyang carbonara 44.000 totalnya 220k kak,samyang carbonara,5,44000,2
kak mau order 8 obak komplit dong kak [SEP] noted kak obak komplit 23k per porsi totalnya 184rb,obak komplit,8,23000,3
pesan 9 kopi hitam gayo [SEP] baik kak kopi hitam gayo rp 47.000 satuan totalnya 423 ribu,kopi hitam gayo,9,47000,2
kak mau pesen 1 tteoboki sosis [SEP] oke kak pesanannya masuk ya,tteoboki sosis,1,-1,1
pesan 4 spaghetti melanzane dong [SEP] noted kak spaghetti melanzane 40 ribu per porsi totalnya rp 160.000,spaghetti melanzane,4,40000,2
pesan 6 cookies vanilla mente dong [SEP] noted kak ditunggu ya,cookies vanilla mente,6,-1,3
boleh pesan 7 nasi ayam asam pedas nih [SEP] siap nasi ayam asam pedas 30k totalnya 210rb kak,nasi ayam asam pedas,7,30000,3
kak mau pesen 2 classic espresso single dong [SEP] oke kak pesanannya masuk ya,classic espresso single,2,-1,2
boleh pesan 8 potato udang koreanudang korea dong kak [SEP] potato udang koreanudang korea 40k ya kak jadi 320.000,potato udang koreanudang korea,8,40000,2
bang 3 nasi nila asam pedas kak [SEP] oke kak nasi nila asam pedas harganya 41 ribu totalnya 123rb,nasi nila asam pedas,3,41000,2
pesan 3 hard boiled egg kampong dong [SEP] siap kak hard boiled egg kampong rp58rb per porsi total rp174rb ya,hard boiled egg kampong,3,58000,2
10 lipat keju kraft full toping ya kak [SEP] lipat keju kraft full toping rp66rb ya kak jadi 660.000,lipat keju kraft full toping,10,66000,1
boleh pesan 7 dr maya [SEP] noted kak dr maya 5.000 per porsi totalnya rp 35.000,dr maya,7,5000,2
1 nasi kotak  ayam panggang ya [SEP] oke nasi kotak  ayam panggang harga 7k total rp 7.000 ya kak,nasi kotak  ayam panggang,1,7000,1
mauk pesen 5 gendon beef dong [SEP] noted kak gendon beef 10.000 per porsi totalnya 50rb,gendon beef,5,10000,3
pesan 5 ramen tori shio traditional ya kak [SEP] noted kak ramen tori shio traditional 36k per porsi totalnya rp180rb,ramen tori shio traditional,5,36000,2
mau pesen 1 gula aren nih [SEP] siap gula aren 14 ribu totalnya 14.000 kak,gula aren,1,14000,2
kak mau order 7 nasi goreng cakalang asap ya [SEP] oke kak nasi goreng cakalang asap harganya 36 ribu totalnya 252rb,nasi goreng cakalang asap,7,36000,2
mau 3 u so amazing kak [SEP] baik kak u so amazing 48k satuan totalnya 144.000,u so amazing,3,48000,1
kk 8 chocolate cold [SEP] oke chocolate cold harga rp18rb total 144.000 ya kak,chocolate cold,8,18000,1
8 nasi sop ayam dong kak [SEP] oke kak nasi sop ayam harganya 14 ribu totalnya 112rb,nasi sop ayam,8,14000,1
kak mau pesen 2 yubari float [SEP] siap yubari float 6rb totalnya 12 ribu kak,yubari float,2,6000,1
10 sate pentol pedas ya kak [SEP] oke kak sate pentol pedas harganya rp 51.000 totalnya 510k,sate pentol pedas,10,51000,1
pesan 9 nasi ayam potong telor nih [SEP] baik kak nasi ayam potong telor 22.000 satuan totalnya 198k,nasi ayam potong telor,9,22000,2
beli 9 selai coklat dong kak [SEP] siap kak selai coklat 25 ribu per porsi total 225rb ya,selai coklat,9,25000,1
pesan 1 matcha coffee ya kak [SEP] oke siap kak,matcha coffee,1,-1,1
pak mau pesen 5 mac n cheese ya [SEP] noted kak mac n cheese 24.000 per porsi totalnya 120k,mac n cheese,5,24000,3
1 pao coklat goreng dong kak [SEP] siap kak pao coklat goreng rp 33.000 per porsi total 33 ribu ya,pao coklat goreng,1,33000,1
mau 8 salmon shrimp roll dong kak [SEP] salmon shrimp roll rp 15.000 ya kak jadi 120 ribu,salmon shrimp roll,8,15000,1
beli 5 seoul yamin nih [SEP] siap kak seoul yamin 41rb per porsi total 205 ribu ya,seoul yamin,5,41000,2
4 es jasjus anggur dong kak [SEP] baik kak es jasjus anggur 23rb satuan totalnya rp92rb,es jasjus anggur,4,23000,2
bg bs pesan 9 dimsum keju nih [SEP] siap dimsum keju rp15rb totalnya rp 135.000 kak,dimsum keju,9,15000,3
kak mau order 2 biasa keju coklat dong kak [SEP] oke kak biasa keju coklat harganya 32 ribu totalnya 64.000,biasa keju coklat,2,32000,2
kak mau order 3 brondong [SEP] oke kak brondong harganya rp 62.000 totalnya 186rb,brondong,3,62000,1
pesan 5 pizza diavola dong [SEP] baik kak,pizza diavola,5,-1,1
kak mau order 9 potato chips dong [SEP] baik kak potato chips rp14rb satuan totalnya 126k,potato chips,9,14000,3
bg maok pesen 9 milkshake chocolate dong kak [SEP] milkshake chocolate rp40rb ya kak jadi 360 ribu,milkshake chocolate,9,40000,3
kak mau pesen 2 pelangi ya [SEP] oke kak pelangi harganya rp47rb totalnya 94rb,pelangi,2,47000,1
bu 9 super saver slice combo a kak [SEP] baik kak super saver slice combo a 11k satuan totalnya 99k,super saver slice combo a,9,11000,1
kak mau pesen 1 ikan goreng potong kak [SEP] oke ikan goreng potong harga 43.000 total 43.000 ya kak,ikan goreng potong,1,43000,1
pesan 2 baso aci jamur dong kak [SEP] siap kak baso aci jamur rp57rb per porsi total 114rb ya,baso aci jamur,2,57000,2
boleh pesan 9 nasi krengsengan spesial nih [SEP] oke nasi krengsengan spesial harga 18 ribu total rp162rb ya kak,nasi krengsengan spesial,9,18000,2
10 familymart reusable cup laut nih [SEP] familymart reusable cup laut 40k ya kak jadi 400k,familymart reusable cup laut,10,40000,3
mau 8 special geprek original nih [SEP] siap kak special geprek original 13 ribu per porsi total 104.000 ya,special geprek original,8,13000,2
kak mau order 9 iced matcha dong kak [SEP] oke iced matcha harga 71.000 total 639 ribu ya kak,iced matcha,9,71000,2
beli 1 jamur coklat kulat siau dong kak [SEP] noted kak jamur coklat kulat siau 73 ribu per porsi totalnya 73k,jamur coklat kulat siau,1,73000,2
minta 6 ayam kare dong [SEP] baik kak ayam kare 56k satuan totalnya 336 ribu,ayam kare,6,56000,1
boleh pesan 2 hot drink cappucinno ya kak [SEP] hot drink cappucinno 37rb ya kak jadi 74k,hot drink cappucinno,2,37000,3
2 banroll blueberry ya kak [SEP] baik kak banroll blueberry rp66rb satuan totalnya 132rb,banroll blueberry,2,66000,3
mintk 1 mukbang sei dong kak [SEP] baik kak mukbang sei 73k satuan totalnya 73k,mukbang sei,1,73000,3
7 coklat cheese ya [SEP] noted kak ditunggu ya,coklat cheese,7,-1,2
mau 8 blend ice red velvet kak [SEP] oke kak blend ice red velvet harganya rp60rb totalnya 480k,blend ice red velvet,8,60000,1
mau 1 ayam goreng sukabumi dada dong [SEP] oke ayam goreng sukabumi dada harga 7k total 7k ya kak,ayam goreng sukabumi dada,1,7000,1
5 seblak mie tiau bandung dong [SEP] siap kak seblak mie tiau bandung rp36rb per porsi total 180 ribu ya,seblak mie tiau bandung,5,36000,2
boleh pesan 3 ikan nila bakar ya kak [SEP] noted kak ikan nila bakar 55.000 per porsi totalnya 165rb,ikan nila bakar,3,55000,2
bg 6 fresh milk blackcurrant ya [SEP] siap kak fresh milk blackcurrant 57rb per porsi total rp 342.000 ya,fresh milk blackcurrant,6,57000,1
pak mau pesen 6 wings for home i ya [SEP] oke wings for home i harga rp12rb total 72.000 ya kak,wings for home i,6,12000,1
boleh pesan 5 roti cream keju ya kak [SEP] noted kak roti cream keju 19k per porsi totalnya 95 ribu,roti cream keju,5,19000,2
boleh pesan 5 ceker ayam goreng kak [SEP] ceker ayam goreng rp 43.000 ya kak jadi 215.000,ceker ayam goreng,5,43000,2
kak mau pesen 9 stay at home c kak [SEP] oke noted,stay at home c,9,-1,3
minta 2 kwetiau pansit polos  telur nih [SEP] oke kak pesanannya masuk ya,kwetiau pansit polos  telur,2,-1,3
bang bisa pesan 3 telur cheese toast ya kak [SEP] oke kak telur cheese toast harganya rp 63.000 totalnya rp189rb,telur cheese toast,3,63000,1
minta 4 samcam saos dong kak [SEP] oke noted,samcam saos,4,-1,3
beli 3 terriyaki furai don dong kak [SEP] baik kak terriyaki furai don rp7rb satuan totalnya 21rb,terriyaki furai don,3,7000,2
boleh pesan 5 pocado bomb nih [SEP] noted kak pocado bomb 29 ribu per porsi totalnya 145.000,pocado bomb,5,29000,1
beli 9 kiwi tea dong kak [SEP] oke kak kiwi tea harganya rp 70.000 totalnya 630rb,kiwi tea,9,70000,1
pesan 5 nangka masak di pohon dong kak [SEP] noted kak nangka masak di pohon 51.000 per porsi totalnya rp255rb,nangka masak di pohon,5,51000,1
minta 5 combo xxl crispy chicken dong [SEP] baik kak combo xxl crispy chicken 8rb satuan totalnya 40k,combo xxl crispy chicken,5,8000,2
minta 7 lotus biscoff cinnamon roll kak [SEP] oke kak lotus biscoff cinnamon roll harganya 62rb totalnya 434k,lotus biscoff cinnamon roll,7,62000,1
7 chocolate cheese large dong [SEP] siap chocolate cheese large rp 41.000 totalnya 287 ribu kak,chocolate cheese large,7,41000,1
minta 3 ice chocolate with cheese cream dong kak [SEP] noted kak ice chocolate with cheese cream 39k per porsi totalnya 117.000,ice chocolate with cheese cream,3,39000,1
pesan 4 tiramisu dessert jar dong kak [SEP] noted kak tiramisu dessert jar rp33rb per porsi totalnya rp 132.000,tiramisu dessert jar,4,33000,1
bisa pesan 6 spagheti sauce black ya [SEP] spagheti sauce black 32 ribu ya kak jadi 192.000,spagheti sauce black,6,32000,1
mau 10 avocado usagi ya [SEP] siap kak avocado usagi 75 ribu per porsi total 750.000 ya,avocado usagi,10,75000,2
pesan 8 panggang narsis nih [SEP] oke kak panggang narsis harganya 59 ribu totalnya 472.000,panggang narsis,8,59000,2
boleh request 3 hot cappucino flat white kak [SEP] siap hot cappucino flat white rp39rb totalnya 117.000 kak,hot cappucino  flat white,3,39000,3
kak mau pesen 10 jajang myeon ya kak [SEP] oke noted,jajang myeon,10,-1,1
pesan 7 mango milk s nih [SEP] siap kak mango milk s rp17rb per porsi total rp 119.000 ya,mango milk s,7,17000,2
kak mau pesen 3 udang gala panggang keju m dong,udang gala panggang keju m,3,-1,2
pesan 1 cempedak dong [SEP] noted kak ditunggu ya,cempedak,1,-1,1
minta 10 ikan belut segar goreng ya kak [SEP] siap kak,ikan belut segar goreng,10,-1,3
beli 6 gendon beef nih [SEP] siyaph kak gendon beef 40rb per porsi total 240 rbuan ya,gendon beef,6,40000,3
boleh pesan 6 red bean large kak [SEP] oke kak red bean large harganya 37rb totalnya rp222rb,red bean large,6,37000,2
minta 1 whole chicken ayam kampung madu nih [SEP] siap kak,whole chicken ayam kampung madu,1,-1,3
kak 7 red bean milk tes medium ya kak [SEP] red bean milk tes medium 25k ya kak jadi 175k,red bean milk tes medium,7,25000,2
minta 4 keripik tempe abadi sedang dong [SEP] okokok kak keripik tempe abadi sedang harganya 46k totalnya rp184rb,keripik tempe abadi sedang,4,46000,3
kak mau order 9 roti blueberry mountain kak [SEP] baik kak roti blueberry mountain 75.000 satuan totalnya 675 ribu,roti blueberry mountain,9,75000,2
beli 10 spong kacang hijau dong kak [SEP] spong kacang hijau 67k ya kak jadi rp670rb,spong kacang hijau,10,67000,1
pesan 6 mie special ya kak [SEP] oke kak mie special harganya 49k totalnya 294 ribu,mie special,6,49000,1
bang 4 crispy condensed milk bun dong kak [SEP] siap crispy condensed milk bun 12k totalnya 48 ribu kak,crispy condensed milk bun,4,12000,1
beli 5 teh thailand dong [SEP] noted kak teh thailand 47k per porsi totalnya 235k,teh thailand,5,47000,1
kk 5 bensu drink jambu dong [SEP] oke siap kak,bensu drink jambu,5,-1,2
pesan 6 choco kimboo dong kak [SEP] siap choco kimboo rp 30.000 totalnya 180k kak,choco kimboo,6,30000,1
bang 6 kopi susu cold dong kak [SEP] oke kak pesanannya masuk ya,kopi susu cold,6,-1,2
minta 8 nasi bakar ayam goreng dong kak [SEP] noted kak ditunggu ya,nasi bakar ayam goreng,8,-1,3
boleh pesan 2 sempol ayam [SEP] siap sempol ayam 46k totalnya 92k kak,sempol ayam,2,46000,2
1 tst dingin ya [SEP] siap kak tst dingin rp48rb per porsi total 48.000 ya,tst dingin,1,48000,1
mau 1 sambal goreng udang [SEP] noted kak sambal goreng udang rp 9.000 per porsi totalnya rp9rb,sambal goreng udang,1,9000,1
boleh pesan 7 sirsak squash ya [SEP] siap sirsak squash rp 52.000 totalnya 364k kak,sirsak squash,7,52000,3
9 otakotak daun dong kak [SEP] oke noted,otakotak daun,9,-1,3
minta 2 spesial ayam geprekes nutrisari cincau [SEP] baik kak spesial ayam geprekes nutrisari cincau rp56rb satuan totalnya rp112rb,spesial ayam geprekes nutrisari cincau,2,56000,2
beli 2 nasi bakar ayam bakar nih [SEP] nasi bakar ayam bakar 54k ya kak jadi 108 ribu,nasi bakar ayam bakar,2,54000,2
boleh pesan 3 matcha latte cold dong [SEP] matcha latte cold rp 19.000 ya kak jadi rp 57.000,matcha latte cold,3,19000,2
pesan 1 andromoeda ice nih [SEP] oke siap kak,andromoeda ice,1,-1,2
7 seafood large [SEP] seafood large rp21rb ya kak jadi 147.000,seafood large,7,21000,2
minta 1 creamy beef bacon spaghetti [SEP] siap kak creamy beef bacon spaghetti rp 49.000 per porsi total 49.000 ya,creamy beef bacon spaghetti,1,49000,2
minta 3 red velvet iced ya [SEP] baik kak red velvet iced 32rb satuan totalnya 96rb,red velvet iced,3,32000,2
minta 10 sosis bakar sedang dong kak [SEP] oke sosis bakar sedang harga rp75rb total 750k ya kak,sosis bakar sedang,10,75000,1
boleh pesan 7 telur ayam dadar kak [SEP] telur ayam dadar 57rb ya kak jadi 399 ribu,telur ayam dadar,7,57000,1
kak mau order 6 fish n chips cheese sc dong kak [SEP] oke fish n chips cheese sc harga rp66rb total 396 ribu ya kak,fish n chips cheese sc,6,66000,2
bang 9 fresh oolong peach jelly tea kak [SEP] baik kak fresh oolong peach jelly tea rp3rb satuan totalnya 27k,fresh oolong peach jelly tea,9,3000,1
minta 2 extra sambal pedas nih [SEP] baik kak extra sambal pedas rp 32.000 satuan totalnya rp 64.000,extra sambal pedas,2,32000,1
beli 7 kediri kuning kak [SEP] siap kediri kuning 69 ribu totalnya 483rb kak,kediri kuning,7,69000,2
pesan 4 maeun dakbal kak [SEP] maeun dakbal rp47rb ya kak jadi 188rb,maeun dakbal,4,47000,2
pesan 6 lemon pepper fries ya kak [SEP] oke lemon pepper fries harga rp 32.000 total 192.000 ya kak,lemon pepper fries,6,32000,1
beli 10 classic ceres dong [SEP] baik kak classic ceres 43 ribu satuan totalnya 430k,classic ceres,10,43000,1
mas bisa pesan 7 black chiken krispy kak [SEP] oke black chiken krispy harga 64rb total rp448rb ya kak,black chiken krispy,7,64000,1
boleh pesan 8 kebab lumer telur large ya kak [SEP] baik kak kebab lumer telur large rp 73.000 satuan totalnya 584.000,kebab lumer telur large,8,73000,2
kak mauk order 9 obikwa sauvignon blanc ya kak [SEP] noted kak obikwa sauvignon blanc 57 rb per porsi totalnya 513k,obikwa sauvignon blanc,9,57000,3
2 sosis bakar jumbo ori dong [SEP] oke sosis bakar jumbo ori harga 72k total 144rb ya kak,sosis bakar jumbo ori,2,72000,1
kak mau order 8 mie ayam  telor nih [SEP] oke kak mie ayam  telor harganya 39.000 totalnya 312rb,mie ayam  telor,8,39000,2
min 4 lamian rica rica ya kak [SEP] siap kak lamian rica rica 67k per porsi total 268 ribu ya,lamian rica rica,4,67000,1
pesan 4 biscuit hamper dong kak [SEP] shap biscuit hamper rp37rb totalnya 148 ribu kak,biscuit hamper,4,37000,3
minta 8 sosis kentang gacoan dong kak [SEP] siap sosis kentang gacoan rp 60.000 totalnya 480rb kak,sosis kentang gacoan,8,60000,1
1 nasi pecelurap empal dong [SEP] baik kak,nasi pecelurap empal,1,-1,2
kak 7 meet the meat dong kak [SEP] siap meet the meat 74.000 totalnya 518rb kak,meet the meat,7,74000,1
